City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,belize city,17.4995,-88.1976,26.68,91,100,3.98,BZ,1721612733
369,katsuren-haebaru,26.3369,127.8719,34.01,69,40,5.66,JP,1721612734
370,nsanje,-16.92,35.262,16.65,93,0,1.14,MW,1721612735
371,aldama,22.9167,-98.0667,25.44,87,26,1.43,MX,1721612736
372,siavonga,-16.5382,28.7088,17.96,48,42,2.11,ZM,1721612737
373,lintong,34.378,109.2089,30.38,55,1,1.75,CN,1721612738
374,jobner,26.9667,75.3833,29.68,67,73,2.15,IN,1721612740
375,zhezqazghan,47.7833,67.7667,22.32,53,0,3.0,KZ,1721612741
376,tsetserleg,47.475,101.4542,17.77,57,2,1.61,MN,1721612742
377,telavi,41.9198,45.4731,17.93,93,97,1.62,GE,1721612743
378,viqueque,-8.8673,126.3658,26.41,53,45,4.19,TL,1721612744
379,berriane,32.8265,3.7669,34.45,15,5,3.13,DZ,1721612746
380,ocean shores,46.9737,-124.1563,19.42,85,0,7.72,US,1721612747
381,greenville,35.6127,-77.3663,26.19,90,40,2.5,US,1721612436
382,turnov,50.5836,15.1519,20.92,65,32,1.38,CZ,1721612749
383,mount isa,-20.7333,139.5,21.87,21,0,5.14,AU,1721612750
384,houmt el souk,33.8758,10.8575,28.97,51,0,4.63,TN,1721612751
385,uturoa,-16.7333,-151.4333,24.47,65,54,9.58,PF,1721612752
386,nesebar,42.7833,27.7333,21.49,67,18,1.49,BG,1721612754
387,talcahuano,-36.7167,-73.1167,6.82,87,0,1.03,CL,1721612284
388,darwin,-12.4611,130.8418,26.7,24,0,6.71,AU,1721612756
389,sanchazi,42.0817,126.6003,27.64,65,99,4.05,CN,1721612757
390,iquique,-20.2208,-70.1431,15.02,81,16,1.36,CL,1721612164
391,namibe,-15.1961,12.1522,16.04,90,0,1.87,AO,1721612759
392,kangding,30.0513,101.9603,22.08,78,93,0.81,CN,1721612761
393,kerikeri,-35.2268,173.9474,16.62,92,97,1.79,NZ,1721612762
394,vrangel',42.7297,133.0839,21.93,84,95,4.53,RU,1721612763
395,al kut,32.5147,45.819,34.61,20,0,6.4,IQ,1721612764
396,baturaja,-4.1333,104.1667,27.78,69,55,1.88,ID,1721612646
397,jayapura,-2.5333,140.7,28.66,65,40,2.21,ID,1721612766
398,gazipasa,36.2694,32.3179,25.05,65,0,1.03,TR,1721612767
399,labrador city,52.9463,-66.9114,7.95,93,100,4.12,CA,1721612769
400,metkovic,43.0542,17.6483,22.26,86,18,1.51,HR,1721612770
401,matoury,4.8483,-52.3317,24.98,100,0,0.51,GF,1721612771
402,illizi,26.4833,8.4667,29.89,14,0,4.99,DZ,1721612772
403,el calafate,-50.3408,-72.2768,4.23,96,100,4.68,AR,1721612773
404,saudarkrokur,65.7461,-19.6394,5.01,98,100,3.38,IS,1721612774
405,berrotaran,-32.451,-64.3887,7.35,66,100,0.81,AR,1721612776
406,garachico,28.7781,-17.7646,21.06,73,100,7.72,ES,1721612777
407,beylikova,39.6869,31.2056,22.98,53,2,1.81,TR,1721612778
408,bac lieu,9.285,105.7244,28.72,77,100,5.4,VN,1721612779
409,benjamin constant,-4.3831,-70.0311,25.07,70,88,1.38,BR,1721612780
410,makokou,0.5738,12.8642,20.5,75,88,1.32,GA,1721612781
411,berezovo,63.9381,65.0419,13.34,59,4,1.99,RU,1721612783
412,yakeshi,49.2833,120.7333,21.37,74,98,3.05,CN,1721612784
413,mulanje,-16.0316,35.5,15.46,75,7,1.19,MW,1721612785
414,chabahar,25.2919,60.643,28.8,84,100,3.7,IR,1721612786
415,valentin gomez farias,28.2167,-106.5833,25.64,40,100,2.61,MX,1721612787
416,vila franca do campo,37.7167,-25.4333,23.23,88,0,2.04,PT,1721612788
417,argostolion,38.1811,20.489,25.31,86,0,2.6,GR,1721612789
418,aasiaat,68.7098,-52.8699,3.9,86,47,2.53,GL,1721612791
419,tonekabon,36.8163,50.8738,25.97,66,40,1.98,IR,1721612792
420,aleshtar,33.8633,48.2619,19.02,22,0,2.53,IR,1721612793
421,floro,61.5996,5.0328,13.04,82,75,3.6,NO,1721612794
422,mahanoro,-19.9,48.8,17.63,88,0,1.73,MG,1721612795
423,khovd,48.0056,91.6419,21.98,32,17,1.9,MN,1721612796
424,ojinaga,29.5667,-104.4167,31.53,35,0,4.63,MX,1721612798
425,portland,45.5234,-122.6762,26.97,58,75,3.09,US,1721612540
426,zahedan,29.4963,60.8629,22.95,27,0,3.09,IR,1721612800
427,tupiza,-21.45,-65.7167,6.87,41,4,2.62,BO,1721612801
428,hualien city,23.9769,121.6044,32.62,62,67,2.42,TW,1721612802
429,yemva,62.59,50.8594,12.56,58,9,2.12,RU,1721612803
430,trincomalee,8.5711,81.2335,27.78,77,33,9.38,LK,1721612804
431,calvinia,-31.4707,19.776,7.04,45,0,1.62,ZA,1721612806
432,kununurra,-15.7667,128.7333,23.99,25,17,7.2,AU,1721612807
433,joao pinheiro,-17.7425,-46.1725,17.74,43,0,1.56,BR,1721612808
434,szczytno,53.5626,20.9875,13.96,100,0,1.03,PL,1721612809
435,dhidhdhoo,6.8833,73.1,28.67,78,100,4.79,MV,1721612810
436,sisimiut,66.9395,-53.6735,7.29,71,100,0.72,GL,1721612811
437,okha,53.5739,142.9478,13.15,96,100,3.64,RU,1721612813
438,sao tome,0.3365,6.7273,23.49,80,24,1.39,ST,1721612814
439,gadzhiyevo,69.2551,33.3362,17.45,63,36,3.83,RU,1721612815
440,east london,-33.0153,27.9116,11.91,64,0,1.73,ZA,1721612816
441,sitka,57.0531,-135.33,15.94,77,100,1.54,US,1721612817
442,arteche,12.2645,125.4048,29.04,73,100,3.88,PH,1721612818
443,sao felix do xingu,-6.6447,-51.995,22.18,46,0,0.42,BR,1721612819
444,carutapera,-1.195,-46.02,24.04,85,0,2.2,BR,1721612821
445,dongtai,32.8523,120.3095,32.99,73,100,4.69,CN,1721612823
446,santa terezinha,-29.9002,-50.0904,15.96,87,100,1.71,BR,1721612824
447,zhanaozen,43.3,52.8,23.43,62,7,3.5,KZ,1721612825
448,isabela,6.7085,121.9711,29.03,70,100,1.86,PH,1721612826
449,hawera,-39.5917,174.2833,9.15,89,100,4.62,NZ,1721612828
450,khenifra,32.9333,-5.6667,25.49,29,0,1.64,MA,1721612829
451,riyadh,24.6877,46.7219,32.08,14,4,3.13,SA,1721612830
452,yueyang,29.3333,113.0919,34.87,49,9,7.15,CN,1721612831
453,sittwe,20.15,92.9,27.47,87,100,7.62,MM,1721612832
454,lorengau,-2.0226,147.2712,28.09,84,100,6.81,PG,1721612833
455,ishigaki,24.3448,124.1572,31.07,89,75,6.69,JP,1721612835
456,odienne,9.51,-7.5692,20.95,97,61,1.56,CI,1721612836
457,newman,37.3138,-121.0208,36.19,38,0,1.79,US,1721612574
458,kapuskasing,49.4169,-82.4331,19.05,77,100,1.54,CA,1721612756
459,el porvenir,13.7617,-87.3458,24.63,83,72,2.47,HN,1721612840
460,shakawe,-18.3667,21.85,13.04,24,27,1.41,BW,1721612841
461,prieska,-29.6641,22.7474,5.85,28,2,0.73,ZA,1721612843
462,sao joao de pirabas,-0.7747,-47.1772,25.62,81,0,2.97,BR,1721612844
463,shukat as sufi,31.26,34.2826,26.1,85,0,2.73,PS,1721612845
464,kismayo,-0.3582,42.5454,24.23,79,95,6.32,SO,1721612846
465,onguday,50.75,86.15,17.15,76,46,1.27,RU,1721612847
466,kwatarkwashi,12.1408,6.822,22.74,90,61,3.35,NG,1721612848
467,al majaridah,19.1236,41.9111,32.06,34,38,0.62,SA,1721612850
468,tepic,21.5,-104.9,23.72,78,75,3.09,MX,1721612851
469,thunder bay,48.4001,-89.3168,19.99,52,20,2.06,CA,1721612852
470,fort mcmurray,56.7268,-111.381,29.77,48,75,3.09,CA,1721612853
471,korhogo,9.45,-5.6333,21.93,94,34,3.28,CI,1721612854
472,decatur,39.8403,-88.9548,24.03,73,0,1.54,US,1721612854
473,riohacha,11.5444,-72.9072,28.07,74,94,5.03,CO,1721612805
474,nguigmi,14.2495,13.1092,29.43,59,75,2.4,NE,1721612860
475,uyuni,-20.4597,-66.825,5.42,29,53,1.91,BO,1721612861
476,sambava,-14.2667,50.1667,19.66,87,79,3.08,MG,1721612864
477,dunda,-8.1167,34.25,14.1,85,26,0.75,TZ,1721612865
478,onverwacht,5.5833,-55.1833,25.0,94,40,1.03,SR,1721612866
479,kinel'-cherkassy,53.4706,51.4743,17.22,94,48,3.47,RU,1721612867
480,geneseo,42.7959,-77.8169,21.71,77,100,1.2,US,1721612868
481,iquitos,-3.7481,-73.2472,24.02,83,75,1.03,PE,1721612871
482,illapel,-31.6308,-71.1653,9.37,86,75,0.48,CL,1721612623
483,howrah,22.5892,88.3103,28.0,94,100,3.09,IN,1721612873
484,kimbe,-5.5502,150.1429,30.75,62,60,5.91,PG,1721612874
485,quellon,-43.1167,-73.6167,8.99,87,94,1.72,CL,1721612795
486,mudkhed,19.1667,77.5167,23.4,92,100,6.99,IN,1721612876
487,ashland,40.8167,-82.2665,21.98,84,72,2.24,US,1721612877
488,caucete,-31.6518,-68.2811,10.69,48,70,0.17,AR,1721612879
489,tonghae,37.5439,129.1069,28.74,67,100,3.74,KR,1721612880
490,valle hermoso,25.6667,-97.8333,30.94,69,0,6.4,MX,1721612881
491,shipunovo,52.1582,82.2173,18.46,89,84,5.74,RU,1721612882
492,nizhneangarsk,55.7833,109.55,21.02,58,94,0.83,RU,1721612883
493,lalupon,7.4667,4.0667,20.62,99,55,1.13,NG,1721612884
494,owase,34.0667,136.2,32.27,56,27,1.25,JP,1721612886
495,ginir,7.1333,40.7,14.97,88,100,4.2,ET,1721612887
496,scottburgh,-30.2867,30.7532,15.35,83,96,1.47,ZA,1721612888
497,prado,-17.3411,-39.2208,21.4,73,2,2.94,BR,1721612889
498,tolanaro,-25.0319,46.9987,17.04,94,20,1.03,MG,1721612890
499,coahuayana de hidalgo,18.7,-103.6583,26.24,89,100,0.83,MX,1721612891
500,ibiza,38.9088,1.433,24.96,72,20,3.09,ES,1721612789
501,bhamo,24.2667,97.2333,24.99,97,100,0.23,MM,1721612894
502,askoy,60.4092,5.226,13.19,100,75,3.6,NO,1721612895
503,zhangye,38.9342,100.4517,23.11,53,100,7.76,CN,1721612896
504,mount gambier,-37.8333,140.7667,13.37,94,100,4.69,AU,1721612897
505,quatre cocos,-20.2078,57.7625,19.49,73,3,2.85,MU,1721612898
506,walvis bay,-22.9575,14.5053,12.27,93,74,2.57,NA,1721612899
507,erenhot,43.6475,111.9767,31.13,27,1,8.16,CN,1721612901
508,huanggang,23.677,116.9996,31.94,68,35,2.16,CN,1721612902
509,paramonga,-10.6667,-77.8333,16.48,83,61,3.87,PE,1721612903
510,t'ongch'on-up,38.9539,127.8917,25.09,95,100,3.97,KP,1721612904
511,camacupa,-12.0167,17.4833,13.29,26,6,1.86,AO,1721612905
512,grand-lahou,5.1367,-5.0242,23.64,92,77,4.48,CI,1721612906
513,rong kwang,18.339,100.3174,26.71,96,100,0.96,TH,1721612907
514,chonchi,-42.6128,-73.8092,6.56,93,31,0.8,CL,1721612909
515,beloyarskiy,63.7119,66.6722,12.95,58,99,1.29,RU,1721612910
516,xinzhi,36.4989,111.7047,32.12,59,48,3.55,CN,1721612911
517,seaside,36.6111,-121.8516,20.25,83,100,4.12,US,1721612912
518,hadibu,12.65,54.0333,25.97,81,100,14.51,YE,1721612913
519,chebba,35.2372,11.115,28.69,59,2,5.24,TN,1721612914
520,prata,-19.3072,-48.9242,18.47,41,0,1.7,BR,1721612916
521,al hazm,16.1641,44.7769,29.31,32,93,2.69,YE,1721612918
522,lazaro cardenas,17.9583,-102.2,27.59,76,100,1.57,MX,1721612919
523,mandiana,10.6333,-8.6833,21.89,87,77,3.68,GN,1721612920
524,keflavik,64.0049,-22.5624,9.24,93,75,7.72,IS,1721612921
525,arak,34.0917,49.6892,22.51,42,0,2.1,IR,1721612923
526,najran,17.4924,44.1277,30.36,21,82,2.99,SA,1721612924
527,san francisco ixhuatan,16.3569,-94.4825,26.62,85,100,1.23,MX,1721612925
528,puri,19.8,85.85,28.29,83,99,6.31,IN,1721612926
529,kulhudhuffushi,6.6221,73.07,28.6,77,100,4.93,MV,1721612927
530,labytnangi,66.6572,66.4183,11.26,62,96,2.11,RU,1721612928
531,mangalam,9.7667,78.6667,28.0,57,100,3.52,IN,1721612929
532,grootfontein,-19.5667,18.1167,11.76,30,65,1.54,NA,1721612931
533,pyay,18.8167,95.2167,24.87,95,100,3.42,MM,1721612932
534,gizo,-8.103,156.8419,28.31,79,98,7.57,SB,1721612933
535,urbana,40.1106,-88.2073,23.01,86,8,1.53,US,1721612934
536,elverum,60.8819,11.5623,16.15,83,100,1.13,NO,1721612935
537,zhalantun,48.0,122.7167,28.49,47,100,3.65,CN,1721612936
538,banswara,23.55,74.45,27.27,88,97,3.72,IN,1721612938
539,mwene-ditu,-7.0,23.45,20.72,35,85,0.24,CD,1721612939
540,levelland,33.5873,-102.378,21.46,62,8,3.09,US,1721612940
541,cam ranh,11.9214,109.1591,30.98,62,20,3.6,VN,1721612941
542,igrim,63.1906,64.4162,12.52,62,19,2.22,RU,1721612942
543,freetown,8.484,-13.2299,24.31,91,100,3.16,SL,1721612943
544,valozhyn,54.0909,26.5225,15.19,85,65,0.25,BY,1721612945
545,tubarjal,30.4999,38.216,27.49,30,0,5.18,SA,1721612946
546,buka,40.8108,69.1986,26.54,25,0,1.82,UZ,1721612948
547,les cayes,18.2,-73.75,27.05,88,5,1.39,HT,1721612949
548,tralee,52.2704,-9.7026,14.23,96,88,4.69,IE,1721612950
549,new norfolk,-42.7826,147.0587,15.72,81,100,2.19,AU,1721612952
550,general acha,-37.377,-64.6043,7.66,42,0,3.43,AR,1721612953
551,kristiansund,63.1115,7.732,15.36,93,100,5.14,NO,1721612954
552,nema,57.5067,50.5011,12.82,77,100,5.08,RU,1721612955
553,tan-tan,28.438,-11.1032,19.24,94,63,5.93,MA,1721612956
554,mozarlandia,-14.7447,-50.5706,22.28,34,0,2.29,BR,1721612957
555,znamenskoye,57.1281,73.8282,15.79,70,53,2.55,RU,1721612874
556,vydrino,51.485,104.8461,14.87,100,100,2.32,RU,1721612960
557,richards bay,-28.783,32.0377,17.05,83,51,2.02,ZA,1721612961
558,pazaryeri,39.994,29.9042,14.29,50,0,1.52,TR,1721612962
559,bardai,11.65,7.2333,21.49,92,100,3.46,NG,1721612963
560,hovd,48.0056,91.6419,21.98,32,17,1.9,MN,1721612964
561,rabo de peixe,37.8,-25.5833,22.73,78,75,2.06,PT,1721612965
562,marshalltown,42.0494,-92.908,23.06,73,20,3.09,US,1721612967
563,karratha,-20.7377,116.8463,23.03,23,0,6.55,AU,1721612968
564,alofi,-19.0595,-169.9187,24.65,73,6,8.73,NU,1721612969
565,zaranj,30.9667,61.8833,31.98,15,0,7.71,AF,1721612970
566,senanga,-16.1167,23.2667,12.46,28,4,1.66,ZM,1721612971
567,howard springs,-12.497,131.047,26.66,35,7,4.88,AU,1721612972
568,kayangel,8.0823,134.7173,27.51,79,100,2.24,PW,1721612974
569,nova xavantina,-14.6667,-52.35,19.72,41,0,0.89,BR,1721612878
570,ghanzi,-21.5667,21.7833,14.73,20,25,3.89,BW,1721612976
571,kourou,5.1552,-52.6478,25.03,91,7,3.29,GF,1721612977
572,gazojak,41.1875,61.4036,31.11,23,51,3.01,TM,1721612978
573,caleta olivia,-46.4393,-67.5281,12.61,52,100,14.9,AR,1721612776
574,samana,19.2056,-69.3369,24.89,91,2,3.34,DO,1721612981
575,anqing,30.5092,117.0506,34.97,53,3,4.39,CN,1721612982
576,bandon,51.7469,-8.7425,14.77,89,96,5.5,IE,1721612983
577,puerto colombia,10.9878,-74.9547,29.05,87,61,8.19,CO,1721612984
578,carolina beach,34.0352,-77.8936,28.04,88,8,3.48,US,1721612985
579,argo,37.6333,22.7333,25.44,47,0,2.14,GR,1721612986
